1; 5; 4406.69; 4.42; 7.10 
2; 4; 4384.91; 4.71; 6.24 
2; 3; 4379.83; 4.33; 6.31 
2; 2; 4370.07; 4.50; 6.40 
2; 1; 4369.78; 4.63; 5.79 
2; 5; 3166.60; 4.57; 8.10 
3; 4; 3128.32; 4.42; 5.84 
3; 3; 3116.26; 4.03; 5.80 
3; 2; 3113.35; 3.96; 5.14 
3; 1; 3113.16; 3.94; 5.90 
3; 5; 3834.18; 4.96; 5.59 
4; 4; 3806.86; 4.60; 5.25 
4; 3; 3796.85; 4.83; 5.19 
4; 2; 3793.79; 4.80; 5.00 
4; 1; 3791.48; 4.92; 5.03 
